TeamID,OppID,Season,win,rating_diff,EBP_latest_diff,NOL_latest_diff,POM_latest_diff,POM_rolling_diff,NOL_rolling_diff,EBP_rolling_diff,count_reg_diff,mean_reg_diff,std_reg_diff,count_post_diff,mean_post_diff,std_post_diff,margin_mean_diff,margin_quant25_diff,margin_quant75_diff,FGM_mean_diff_diff,FGM_quant25_diff_diff,FGM_quant75_diff_diff,FGA_mean_diff_diff,FGA_quant25_diff_diff,FGA_quant75_diff_diff,FGM3_mean_diff_diff,FGM3_quant25_diff_diff,FGM3_quant75_diff_diff,FGA3_mean_diff_diff,FGA3_quant25_diff_diff,FGA3_quant75_diff_diff,FTM_mean_diff_diff,FTM_quant25_diff_diff,FTM_quant75_diff_diff,FTA_mean_diff_diff,FTA_quant25_diff_diff,FTA_quant75_diff_diff,OR_mean_diff_diff,OR_quant25_diff_diff,OR_quant75_diff_diff,DR_mean_diff_diff,DR_quant25_diff_diff,DR_quant75_diff_diff,Ast_mean_diff_diff,Ast_quant25_diff_diff,Ast_quant75_diff_diff,TO_mean_diff_diff,TO_quant25_diff_diff,TO_quant75_diff_diff,Stl_mean_diff_diff,Stl_quant25_diff_diff,Stl_quant75_diff_diff,Blk_mean_diff_diff,Blk_quant25_diff_diff,Blk_quant75_diff_diff,PF_mean_diff_diff,PF_quant25_diff_diff,PF_quant75_diff_diff
1314,1437,2016,False,1.863008458823007,-18,-47,-25,-27.200000000000003,-57.800000000000004,-18.6,200.0,0.12510526743548644,-0.06403377794329163,62.0,0.2001748251748252,-0.06649557152314961,-0.5588235294117663,-4.0,2.5,1.970588235294116,0.25,1.75,3.352941176470601,2.5,2.75,-3.8235294117647056,-3.75,-5.0,-8.117647058823525,-6.75,-10.75,-0.6764705882352935,-0.75,-1.5,0.970588235294116,2.0,-1.5,3.9117647058823515,2.25,4.25,2.4705882352941195,0.25,3.0,3.588235294117645,6.0,3.0,0.5000000000000018,1.0,0.25,0.23529411764705888,0.25,-0.75,0.05882352941176494,-0.25,0.25,1.2352941176470544,0.75,2.0
1274,1437,2016,False,-1.7481233122825142,46,57,59,40.0,5.799999999999997,25.999999999999996,206.0,-0.061294095220431055,0.016742185433157475,-13.0,0.0,0.010483394220976883,-4.452205882352942,-6.25,-4.75,-2.678308823529413,-4.75,-1.25,-3.358455882352935,-2.0,-4.0,-0.40625,1.25,-2.0,-2.259191176470587,-1.25,-4.75,1.3106617647058822,-0.75,1.0,3.523897058823529,1.75,3.75,0.6985294117647047,-0.75,0.0,-0.26838235294117396,-2.75,0.75,-1.858455882352942,-0.25,-4.0,1.7665441176470598,1.0,3.0,0.086397058823529,0.0,0.0,-0.2665441176470589,-0.5,0.0,-0.9393382352941195,0.5,-0.75
1328,1437,2016,False,-2.832462268266841,4,-11,5,-4.800000000000004,-18.800000000000004,2.3999999999999986,163.0,-0.02893372590813026,0.008919771644270214,6.0,-0.038461538461538436,-0.00039061944103202517,-3.295955882352942,-6.25,1.5,-2.115808823529413,-3.0,-1.0,-3.764705882352935,-2.0,-5.75,1.40625,1.0,0.25,-1.509191176470587,-1.75,-3.25,-0.47058823529411775,-0.5,-0.25,1.055147058823529,0.75,-0.25,0.10477941176470473,-1.75,0.25,0.512867647058826,-0.75,2.75,0.579044117647058,3.75,0.25,2.9852941176470598,2.0,5.0,-1.069852941176471,-1.75,-2.25,0.7334558823529411,-0.5,1.75,-0.7830882352941195,-1.5,-0.25
1421,1437,2016,False,-10.715423549523333,111,73,120,121.60000000000001,39.8,114.39999999999999,-579.0,-0.13994139293989372,0.029191762858504278,-26.0,-0.5384615384615384,-0.508391127441794,-7.813092979127136,-10.25,-9.75,-3.114800759013285,-3.75,-2.5,-0.3453510436432552,-1.25,-1.0,-1.758064516129032,-1.0,-2.75,-6.788425047438327,-4.5,-9.5,0.1745730550284641,0.75,-1.75,3.4402277039848173,4.0,-3.0,2.2590132827324467,0.75,2.25,-2.754269449715366,-2.25,-2.5,-2.264705882352942,0.5,-4.0,-0.006641366223906431,0.0,0.5,1.537001897533207,2.0,2.5,-0.5256166982922204,-0.25,-0.5,-0.9544592030360555,0.0,-1.5
1242,1122,2016,True,19.53314737304973,-179,-220,-207,-209.2,-242.39999999999998,-177.39999999999998,-38.0,0.2716045186859332,-0.0729583529696346,50.0,0.6981132075471698,0.46346959324282283,15.06060606060606,16.0,15.0,7.212121212121215,7.0,6.0,4.0,4.0,4.0,4.484848484848485,3.0,7.0,6.72727272727273,6.0,9.0,-3.8484848484848477,-4.0,-5.0,-6.363636363636363,-4.0,-7.0,-0.8787878787878807,2.0,-3.0,3.5757575757575744,2.0,5.0,5.969696969696969,7.0,5.0,-2.0606060606060606,-3.0,-1.0,0.7878787878787881,1.0,1.0,0.6969696969696968,0.0,1.0,2.0,3.0,1.0
1345,1114,2016,False,7.247740834007262,-210,-189,-215,-241.0,-231.20000000000002,-239.0,352.0,-0.20778236334540556,0.13246202698406873,16.0,0.5,0.5163977794943222,3.2115749525616692,-2.75,5.0,-0.7855787476280831,-2.5,-1.0,-4.731499051233399,-4.5,-4.5,0.2798861480075896,-0.5,1.75,2.55123339658444,0.75,5.5,4.502846299810248,3.0,6.5,6.495256166982923,6.0,9.5,4.47438330170778,1.5,5.0,7.213472485768502,7.5,6.75,3.1337760910815966,2.75,4.25,6.0749525616698286,5.0,7.5,-3.993358633776091,-5.0,-5.0,1.353889943074004,1.25,0.25,-4.114800759013285,-4.0,-5.75
1231,1314,2016,False,-1.3682352953041406,99,85,97,90.2,67.4,94.0,-345.0,-0.1766628219915417,0.07884559107147165,-71.0,-0.2092245989304813,0.07260019950888214,0.6691176470588243,-1.75,3.0,-2.586397058823529,-1.75,-3.5,-3.961397058823536,-2.5,-5.0,5.948529411764706,6.0,6.0,9.858455882352938,7.75,11.5,-0.10661764705882426,-0.5,0.0,-0.477941176470587,-0.5,0.0,-0.7757352941176467,-1.0,-1.25,-0.2389705882352935,1.5,-2.75,-2.946691176470587,-1.75,-5.0,2.829044117647058,1.0,4.75,-0.2738970588235299,-0.25,1.5,-0.3566176470588238,0.25,-0.5,-0.36213235294117396,-0.5,0.0
1323,1314,2016,False,-7.557553244338582,140,164,128,146.2,192.6,152.60000000000002,-226.0,-0.11694710002932995,0.06115988497551694,-67.0,-0.3100649350649351,0.06519699691846553,-7.580882352941176,-6.75,-8.5,-4.617647058823529,-4.0,-4.75,-6.430147058823536,-4.0,-6.75,1.9797794117647056,1.75,1.5,3.7022058823529385,3.0,2.75,-0.32536764705882426,-2.0,-1.75,0.17830882352941302,1.75,-0.75,-3.1507352941176467,-4.0,-4.25,-2.8639705882352935,-3.0,-2.25,-6.759191176470587,-7.0,-7.75,2.235294117647058,1.75,2.75,-0.7426470588235299,-0.5,-0.25,-0.4816176470588238,0.0,-2.0,-1.518382352941174,-1.0,-2.0
1393,1314,2016,False,-8.103222782147816,88,54,77,78.8,63.99999999999999,90.39999999999999,126.0,-0.044571516184223836,0.02796686599906456,-16.0,-0.07196969696969702,0.032817107358896924,-8.205882352941176,-11.5,-10.25,-5.898897058823529,-6.0,-7.75,-5.336397058823536,-3.75,-5.0,4.042279411764706,4.0,5.0,5.4209558823529385,5.5,5.75,-0.45036764705882426,0.75,-0.75,0.17830882352941302,1.75,-0.5,-3.6819852941176467,-3.75,-5.25,-5.9889705882352935,-3.5,-5.0,-8.384191176470587,-6.75,-10.75,0.797794117647058,-1.25,3.75,0.4761029411764701,1.75,0.75,0.04963235294117618,0.0,0.0,-1.049632352941174,-0.25,-1.0
1344,1314,2016,False,-11.414022448907211,31,45,45,45.6,61.99999999999999,31.400000000000002,-547.0,-0.19402393310265287,0.0827814443604622,-86.0,-0.7386363636363636,-0.44189555591864443,-8.463458110516934,-9.25,-11.25,-6.632798573975045,-6.0,-6.75,-3.5721925133689894,-3.75,-1.75,3.020499108734403,2.75,3.25,6.416221033868091,4.75,7.75,1.7816399286987519,1.0,6.25,3.2076648841354753,3.5,6.5,-1.6791443850267385,-2.0,-2.0,-6.827985739750446,-3.0,-7.0,-4.12566844919786,-3.0,-6.0,-0.855614973262032,-2.0,0.75,-0.42067736185383264,-0.25,0.75,-1.0213903743315513,1.0,-0.25,-3.008912655971475,-3.25,-4.0
