TeamID,OppID,Season,win,rating_diff,EBP_latest_diff,NOL_latest_diff,POM_latest_diff,POM_rolling_diff,NOL_rolling_diff,EBP_rolling_diff,count_reg_diff,mean_reg_diff,std_reg_diff,count_post_diff,mean_post_diff,std_post_diff,margin_mean_diff,margin_quant25_diff,margin_quant75_diff,FGM_mean_diff_diff,FGM_quant25_diff_diff,FGM_quant75_diff_diff,FGA_mean_diff_diff,FGA_quant25_diff_diff,FGA_quant75_diff_diff,FGM3_mean_diff_diff,FGM3_quant25_diff_diff,FGM3_quant75_diff_diff,FGA3_mean_diff_diff,FGA3_quant25_diff_diff,FGA3_quant75_diff_diff,FTM_mean_diff_diff,FTM_quant25_diff_diff,FTM_quant75_diff_diff,FTA_mean_diff_diff,FTA_quant25_diff_diff,FTA_quant75_diff_diff,OR_mean_diff_diff,OR_quant25_diff_diff,OR_quant75_diff_diff,DR_mean_diff_diff,DR_quant25_diff_diff,DR_quant75_diff_diff,Ast_mean_diff_diff,Ast_quant25_diff_diff,Ast_quant75_diff_diff,TO_mean_diff_diff,TO_quant25_diff_diff,TO_quant75_diff_diff,Stl_mean_diff_diff,Stl_quant25_diff_diff,Stl_quant75_diff_diff,Blk_mean_diff_diff,Blk_quant25_diff_diff,Blk_quant75_diff_diff,PF_mean_diff_diff,PF_quant25_diff_diff,PF_quant75_diff_diff
1314,1261,2009,True,9.6548567287376,-73,-78,-81,-75.6,-97.2,-72.8,336.0,0.22347722990282215,-0.10112125066964306,59.0,0.23134328358208955,-0.08791610326277977,7.09188660801564,5.0,4.0,0.8377321603128074,1.0,2.0,-1.5532746823069417,-1.0,-1.0,-1.3724340175953076,-0.5,-5.0,-2.3049853372434015,-3.0,-1.0,6.788856304985336,5.0,5.5,8.004887585532746,5.0,8.5,0.08602150537634401,1.5,-3.0,1.8201368523949206,3.5,0.0,-2.0684261974584537,-2.0,-2.5,-1.6187683284457481,-0.5,-3.5,-0.674486803519061,-1.0,0.5,-2.1710654936461395,-1.0,-3.0,-4.024437927663733,-3.0,-5.5
1139,1261,2009,False,-0.7303410166302235,-11,3,-31,-30.799999999999997,-31.39999999999999,-14.799999999999997,-236.0,0.2837194197878329,-0.15518472121665078,-6.0,0.0,0.17258429736169878,-0.6242424242424232,1.0,-2.75,-1.6515151515151523,-3.0,-0.25,-4.357575757575766,-6.0,-3.0,1.3060606060606057,0.25,0.25,4.960606060606061,5.0,6.0,1.3727272727272712,3.0,0.0,2.4575757575757606,2.0,1.75,-2.4000000000000004,1.0,-3.0,-0.24545454545454604,2.25,-2.25,-3.6393939393939387,-3.0,-5.0,0.6242424242424232,2.0,-1.0,-1.245454545454546,-2.0,-1.0,-2.5484848484848484,-1.0,-3.75,-1.0545454545454547,-2.75,-2.0
1314,1328,2009,True,5.407718906115507,-22,-36,-30,-22.4,-39.0,-21.0,184.0,0.20183666316158422,-0.09650654354840216,60.0,0.44562899786780386,-0.04134365591219752,5.141129032258064,4.0,3.75,1.1663306451612918,2.0,2.0,5.6522177419354875,8.0,5.75,-0.27016129032258007,0.75,-2.75,-0.9697580645161281,-1.0,-1.0,3.078629032258064,3.75,2.75,1.5493951612903203,1.25,-0.75,2.825604838709678,3.25,0.25,-1.0302419354838683,-3.25,0.75,1.3709677419354858,1.0,1.5,-3.803427419354838,-3.25,-4.5,0.24596774193548487,0.75,2.25,-1.728830645161291,-1.0,-2.0,-0.6532258064516121,0.0,0.5
1288,1328,2009,False,-11.476279010178462,300,269,300,308.40000000000003,262.59999999999997,298.0,-262.0,0.013451536643026007,-0.0024459478117673794,-2.0,0.11428571428571432,0.05977252103089964,-6.011363636363637,-7.0,-4.25,0.23768939393939448,1.0,0.0,9.750946969696969,11.0,12.75,1.1931818181818183,0.25,1.25,2.7897727272727284,3.0,3.0,-7.679924242424242,-6.25,-8.75,-10.000946969696969,-7.75,-14.25,2.9214015151515156,4.75,2.25,-4.910984848484851,-6.75,-1.25,-0.6515151515151505,-2.0,0.0,-3.1240530303030294,-3.75,-3.0,-0.8068181818181825,0.75,0.75,-3.163825757575758,-2.0,-4.0,5.734848484848484,5.0,9.0
1272,1268,2009,True,13.172078035893033,32,-30,33,24.800000000000004,-13.799999999999997,22.799999999999997,-218.0,0.13931260535194367,-0.06017208304167837,-6.0,0.030303030303030387,-0.01087321078148168,14.176470588235293,14.25,10.75,4.749554367201426,2.0,4.25,1.2067736185383282,2.0,-0.75,2.4456327985739748,2.0,3.25,5.432263814616755,5.5,4.0,2.231729055258466,3.25,4.75,5.072192513368986,6.0,7.75,2.807486631016042,1.75,2.0,4.944741532976824,2.25,4.25,2.358288770053477,2.0,2.25,-0.11319073083778797,1.0,-2.5,1.2976827094474155,0.0,3.75,3.3520499108734407,3.0,2.75,-0.9848484848484844,-1.0,0.0
1143,1268,2009,False,1.8857145493411211,76,25,63,58.6,74.39999999999999,70.0,-146.0,0.07162269782555608,-0.024604673986322323,-11.0,-0.09523809523809523,0.02638569773805044,3.6875,1.0,-0.75,0.7035984848484844,-1.0,0.25,-3.594696969696969,-2.0,-4.75,1.9952651515151514,2.25,2.25,1.5407196969696955,1.75,1.25,0.2850378787878789,3.75,4.0,1.1107954545454568,2.0,6.75,0.07954545454545503,0.0,-1.0,3.839962121212121,2.75,3.0,1.3068181818181817,2.75,0.5,2.6515151515151523,1.25,3.75,-2.035037878787879,-2.0,0.0,-1.3740530303030303,-1.0,-2.0,-1.0785984848484844,-2.0,-1.75
1338,1462,2009,True,5.396128007462323,-17,-45,2,18.0,-5.600000000000001,-1.0,34.0,0.06969686864307867,-0.043211122407925906,4.0,-0.025974025974025983,-0.012289515957755293,3.579637096774194,8.75,-0.5,3.9435483870967722,3.25,4.0,9.088709677419352,7.75,10.0,-1.126008064516129,-2.0,0.25,-1.038306451612904,-0.5,0.0,-3.181451612903226,-2.25,-3.75,-3.804435483870968,-4.25,-7.25,3.012096774193548,3.0,3.5,-1.773185483870968,-1.25,-2.25,3.970766129032258,3.75,5.5,-3.316532258064516,-4.0,-0.5,3.273185483870968,1.5,3.5,0.02016129032258096,0.5,0.5,1.913306451612904,1.25,3.0
1458,1462,2009,False,-5.42273788667212,-32,-46,-30,-26.799999999999997,-33.4,-25.000000000000004,143.0,-0.032781316348195255,0.014502313828625157,10.0,0.01680672268907568,-0.027222827628956447,-4.581653225806452,-5.75,-6.0,-1.120967741935484,-1.25,-1.0,6.701612903225801,8.75,6.5,0.6159274193548381,1.0,0.25,2.9939516129032278,3.0,5.5,-2.955645161290322,-1.25,-4.75,-4.288306451612904,-0.75,-10.75,0.9475806451612891,2.5,1.0,-6.353830645161292,-7.25,-5.25,0.6159274193548381,1.25,0.0,-3.51008064516129,-3.0,-4.0,2.20866935483871,0.5,4.0,-0.30241935483870996,0.5,-0.5,0.493951612903226,-0.75,2.5
1338,1437,2009,False,5.580927594978311,7,-17,21,26.199999999999996,-7.6000000000000085,13.400000000000002,-249.0,0.16853879105187997,-0.07991403096678679,-2.0,0.006993006993006978,0.003358446204322574,4.002932551319649,8.5,2.5,2.6783968719452567,3.0,2.0,3.5053763440860237,2.5,3.5,1.1192570869990224,-1.0,3.0,3.7135874877810373,0.5,5.0,-2.473118279569892,-4.0,-2.5,-0.954056695992179,-5.5,3.0,3.3264907135874875,3.0,3.5,2.1974584555229733,2.5,1.0,4.034213098729229,5.0,5.5,0.9921798631476051,1.0,2.5,0.014662756598240456,-0.5,0.5,0.8875855327468236,0.5,0.5,0.28641251221896624,2.0,-2.0
1110,1437,2009,False,-8.542768544395509,230,229,255,243.40000000000003,206.99999999999997,222.39999999999998,62.0,-0.06352770735240854,0.012333798685276065,-1.0,-0.038461538461538436,0.003358446204322574,-3.513196480938416,-1.0,-2.5,-0.16031280547409565,0.0,-1.0,-2.0107526881720403,-3.5,-2.5,2.6676441837732154,2.0,4.5,6.874877810361685,4.0,8.5,-5.86021505376344,-6.0,-4.5,-4.663734115347019,-9.0,-1.5,-1.2864125122189645,-1.0,-0.5,0.06842619745845724,-1.0,-1.5,1.7116324535679386,5.0,0.0,2.540566959921799,2.0,3.0,-2.3401759530791795,-2.0,-1.5,-0.27370478983382185,-1.0,-1.0,1.5767350928641264,3.0,1.0
1211,1314,2009,False,-1.4547711933366756,8,4,13,12.600000000000001,15.000000000000002,9.600000000000001,-328.0,0.006267912001814424,-0.00473052275222241,-49.0,-0.23134328358208955,0.06788937486545754,0.7172043010752702,-0.75,11.75,2.844086021505376,2.0,3.0,-0.3376344086021561,-2.0,-1.25,1.1118279569892469,-0.5,4.75,1.0322580645161281,3.0,-1.0,-6.0827956989247305,-4.75,-5.75,-6.347311827956986,-7.5,-5.25,-4.119354838709677,-3.25,-2.75,-0.1322580645161331,-0.5,-0.25,0.22903225806451388,1.0,-0.5,-1.1236559139784958,-2.0,-0.25,1.1290322580645151,1.0,0.5,1.4892473118279574,1.75,0.25,3.1365591397849464,2.75,3.5
1437,1314,2009,False,-6.85377219521442,18,47,25,27.200000000000003,57.800000000000004,18.6,-194.0,-0.18345282477774583,0.092045036482026,-54.0,-0.19288174512055112,0.0722681411007019,-6.970674486803519,-6.0,-5.0,-0.8074291300097762,-2.0,0.0,0.46236559139784106,0.0,1.0,-0.5063538611925713,-0.5,1.0,-1.907135874877813,2.0,-4.0,-4.849462365591398,-4.0,-4.5,-6.368523949169109,-4.0,-8.5,-1.3587487781036174,-1.5,1.0,-1.971652003910073,-2.5,-1.0,-2.8406647116324564,-4.0,-2.5,0.588465298142717,-1.5,1.5,0.8563049853372426,2.0,-0.5,-0.9198435972629517,-1.0,-1.0,3.8426197458455498,2.0,5.5
1277,1314,2009,False,-8.137187635386116,6,27,12,9.2,17.799999999999997,7.0,-211.0,-0.10386976008829818,0.06370724818273582,-31.0,-0.009121061359867344,0.007650382017428903,-7.516129032258064,-3.0,-7.75,-0.6975806451612918,-3.0,0.25,2.4102822580645125,-0.5,4.0,-0.6673387096774199,-2.25,1.0,-2.561491935483872,-3.0,-0.75,-5.453629032258064,-5.0,-4.5,-4.83064516129032,-3.0,-4.75,2.736895161290322,1.75,5.75,-0.25100806451613167,1.5,-2.0,0.47278225806451424,1.0,-0.75,2.865927419354838,1.25,3.5,-0.18346774193548487,0.75,-0.5,-1.052419354838709,-0.25,-1.25,3.746975806451612,3.0,4.25
1347,1314,2009,False,-18.08139946646128,178,220,204,200.0,223.4,173.20000000000002,-577.0,-0.3545852011732802,0.11046424198631866,-67.0,-0.7313432835820896,-0.446606380562069,-14.274749721913237,-15.0,-9.0,-3.2880978865406014,-4.0,-4.0,-7.077864293659623,-5.0,-7.0,-2.8375973303670747,-1.5,-4.0,-7.9332591768631815,-5.0,-8.0,-4.860956618464961,-3.0,-5.5,-3.5806451612903203,-3.0,-4.5,-1.7296996662958861,-0.5,0.0,1.519466073414904,2.5,0.0,-3.9744160177975534,-4.0,-5.5,6.847608453837598,3.5,9.5,-3.146829810901002,-2.0,-3.5,1.1846496106785325,0.0,0.0,3.0066740823136797,2.0,2.5
1163,1277,2009,False,5.908699224153903,-14,-34,-17,-14.399999999999999,-23.4,-12.6,324.0,0.025406590902617543,-0.012666287203696114,17.0,-0.00524109014675056,0.0005195345231392978,4.35483870967742,1.5,6.75,-0.6895161290322598,1.0,-1.25,-9.861895161290327,-9.0,-12.0,-0.13911290322580605,-0.25,0.0,-0.5030241935483861,0.0,-5.25,5.87298387096774,7.0,5.0,9.024193548387096,9.0,6.75,-4.027217741935484,-3.25,-4.25,2.380040322580644,0.0,5.0,-1.150201612903226,-2.0,-0.75,0.48891129032258007,0.75,1.5,-1.461693548387097,-0.75,-3.0,4.633064516129032,3.25,4.75,-6.811491935483872,-7.0,-8.25
