rating_team,EBP_latest_team,NOL_latest_team,POM_latest_team,POM_rolling_team,NOL_rolling_team,EBP_rolling_team,count_reg_team,mean_reg_team,std_reg_team,count_post_team,mean_post_team,std_post_team,Season,rating_opp,EBP_latest_opp,NOL_latest_opp,POM_latest_opp,POM_rolling_opp,NOL_rolling_opp,EBP_rolling_opp,count_reg_opp,mean_reg_opp,std_reg_opp,count_post_opp,mean_post_opp,std_post_opp,win
22.51434815352315,11,10,8,8.0,7.6,10.2,506.0,0.8003952569169961,0.4000988020269484,50.0,0.7,0.4629100498862757,2005,7.165176691189668,8,9,11,11.0,13.4,7.6,223.0,0.5246636771300448,0.5005148240363231,0.0,0.0,0.0,True
22.51434815352315,11,10,8,8.0,7.6,10.2,506.0,0.8003952569169961,0.4000988020269484,50.0,0.7,0.4629100498862757,2005,14.858487751912334,29,57,33,35.2,65.4,28.8,315.0,0.5841269841269842,0.49365604377558486,2.0,0.0,0.0,True
22.51434815352315,11,10,8,8.0,7.6,10.2,506.0,0.8003952569169961,0.4000988020269484,50.0,0.7,0.4629100498862757,2005,19.817360162823412,12,15,10,9.8,15.0,11.8,213.0,0.7276995305164319,0.44619234350831133,7.0,0.5714285714285714,0.5345224838248488,True
20.01857749401109,216,246,190,183.4,238.0,211.6,417.0,0.7673860911270983,0.423005645418685,35.0,0.7714285714285715,0.4260429614980358,2005,6.383767442320828,138,134,141,140.2,135.6,142.4,377.0,0.6127320954907162,0.48777307120600205,3.0,0.3333333333333333,0.5773502691896258,True
20.01857749401109,216,246,190,183.4,238.0,211.6,417.0,0.7673860911270983,0.423005645418685,35.0,0.7714285714285715,0.4260429614980358,2005,19.817360162823412,12,15,10,9.8,15.0,11.8,213.0,0.7276995305164319,0.44619234350831133,7.0,0.5714285714285714,0.5345224838248488,False
19.817360162823412,12,15,10,9.8,15.0,11.8,213.0,0.7276995305164319,0.44619234350831133,7.0,0.5714285714285714,0.5345224838248488,2005,9.729367981441271,249,189,250,256.8,207.2,250.4,111.0,0.6846846846846847,0.4667485595630884,1.0,0.0,0.0,True
19.817360162823412,12,15,10,9.8,15.0,11.8,213.0,0.7276995305164319,0.44619234350831133,7.0,0.5714285714285714,0.5345224838248488,2005,12.217485016075054,4,8,4,4.2,8.8,3.2,619.0,0.7915993537964459,0.40649324510591056,54.0,0.6481481481481481,0.4820321529793837,True
17.78482437487056,9,11,9,12.4,8.8,11.0,630.0,0.8206349206349206,0.38396257524915767,80.0,0.8,0.40252368434130215,2005,9.082482866817728,32,22,28,34.0,41.2,35.0,212.0,0.6745283018867925,0.46965981855676237,5.0,0.4,0.5477225575051662,True
17.181511692216404,25,18,27,29.6,22.2,26.6,319.0,0.6739811912225705,0.4694907045487653,15.0,0.6,0.5070925528371101,2005,3.594089127766275,132,161,156,163.6,174.2,137.8,119.0,0.5210084033613446,0.5016707593394724,0.0,0.0,0.0,True
17.108834272373635,17,37,20,17.2,25.4,17.2,293.0,0.6996587030716723,0.45919064396071047,25.0,0.76,0.43588989435406733,2005,11.126413128539891,82,61,99,107.4,65.4,89.2,559.0,0.47942754919499103,0.5000240438945478,2.0,0.0,0.0,True
17.108834272373635,17,37,20,17.2,25.4,17.2,293.0,0.6996587030716723,0.45919064396071047,25.0,0.76,0.43588989435406733,2005,17.78482437487056,9,11,9,12.4,8.8,11.0,630.0,0.8206349206349206,0.38396257524915767,80.0,0.8,0.40252368434130215,True
17.108834272373635,17,37,20,17.2,25.4,17.2,293.0,0.6996587030716723,0.45919064396071047,25.0,0.76,0.43588989435406733,2005,15.386346410857227,20,17,17,22.4,21.4,22.0,419.0,0.7398568019093079,0.43923702718250085,34.0,0.7058823529411765,0.4624972900628803,True
17.108834272373635,17,37,20,17.2,25.4,17.2,293.0,0.6996587030716723,0.45919064396071047,25.0,0.76,0.43588989435406733,2005,22.51434815352315,11,10,8,8.0,7.6,10.2,506.0,0.8003952569169961,0.4000988020269484,50.0,0.7,0.4629100498862757,False
16.58399721098657,15,6,15,15.0,5.8,15.8,344.0,0.6715116279069767,0.470347597887093,19.0,0.6842105263157895,0.4775669329409193,2005,5.066123005277824,294,308,305,295.6,286.8,290.2,304.0,0.5230263157894737,0.5002930355475728,0.0,0.0,0.0,False
16.546643915759017,111,97,100,114.0,115.2,118.4,584.0,0.708904109589041,0.4546570506116714,42.0,0.6190476190476191,0.49150743499231975,2005,12.217485016075054,4,8,4,4.2,8.8,3.2,619.0,0.7915993537964459,0.40649324510591056,54.0,0.6481481481481481,0.4820321529793837,False
16.205503650913837,33,46,38,30.4,46.6,31.2,523.0,0.6367112810707457,0.4814074659604432,20.0,0.5,0.512989176042577,2005,6.302784090210706,217,191,244,256.2,197.4,226.2,206.0,0.6067961165048543,0.4896513714325944,0.0,0.0,0.0,True
15.386346410857227,20,17,17,22.4,21.4,22.0,419.0,0.7398568019093079,0.43923702718250085,34.0,0.7058823529411765,0.4624972900628803,2005,14.823203222089477,35,84,47,35.2,63.0,30.2,614.0,0.747557003257329,0.4347681977967969,33.0,0.5757575757575758,0.5018903659106632,True
15.386346410857227,20,17,17,22.4,21.4,22.0,419.0,0.7398568019093079,0.43923702718250085,34.0,0.7058823529411765,0.4624972900628803,2005,11.025154138065476,62,96,51,44.2,83.0,49.4,141.0,0.624113475177305,0.48607769943554413,1.0,0.0,0.0,True
15.109147714653629,63,87,59,59.4,87.2,61.4,264.0,0.5492424242424242,0.49851432693847625,2.0,0.0,0.0,2005,9.057266800242186,360,345,355,347.2,340.4,358.2,471.0,0.5562632696390658,0.49735261551403187,3.0,0.3333333333333333,0.5773502691896258,True
15.109147714653629,63,87,59,59.4,87.2,61.4,264.0,0.5492424242424242,0.49851432693847625,2.0,0.0,0.0,2005,20.01857749401109,216,246,190,183.4,238.0,211.6,417.0,0.7673860911270983,0.423005645418685,35.0,0.7714285714285715,0.4260429614980358,False
14.858487751912334,29,57,33,35.2,65.4,28.8,315.0,0.5841269841269842,0.49365604377558486,2.0,0.0,0.0,2005,10.045809197063324,56,45,32,23.2,30.8,44.0,193.0,0.5025906735751295,0.5012936632230303,0.0,0.0,0.0,True
14.858487751912334,29,57,33,35.2,65.4,28.8,315.0,0.5841269841269842,0.49365604377558486,2.0,0.0,0.0,2005,17.181511692216404,25,18,27,29.6,22.2,26.6,319.0,0.6739811912225705,0.4694907045487653,15.0,0.6,0.5070925528371101,True
14.823203222089477,35,84,47,35.2,63.0,30.2,614.0,0.747557003257329,0.4347681977967969,33.0,0.5757575757575758,0.5018903659106632,2005,9.668855859610108,46,69,49,51.4,76.6,48.0,307.0,0.5960912052117264,0.4914807207245952,5.0,0.6,0.5477225575051662,True
14.499211841280507,64,19,40,38.0,19.4,55.8,518.0,0.6467181467181468,0.4784513639223029,5.0,0.2,0.447213595499958,2005,12.217485016075054,4,8,4,4.2,8.8,3.2,619.0,0.7915993537964459,0.40649324510591056,54.0,0.6481481481481481,0.4820321529793837,False
13.899396767583369,6,12,7,6.8,10.8,4.8,290.0,0.6620689655172414,0.47382255676202667,9.0,0.4444444444444444,0.5270462766947299,2005,9.729367981441271,249,189,250,256.8,207.2,250.4,111.0,0.6846846846846847,0.4667485595630884,1.0,0.0,0.0,False
12.217485016075054,4,8,4,4.2,8.8,3.2,619.0,0.7915993537964459,0.40649324510591056,54.0,0.6481481481481481,0.4820321529793837,2005,9.108617063021416,131,58,123,124.6,57.4,136.2,90.0,0.6555555555555556,0.4778489044986781,3.0,0.6666666666666666,0.5773502691896258,True
11.638386304886906,27,42,36,30.4,38.2,24.0,527.0,0.6489563567362429,0.47775004600383175,23.0,0.4782608695652174,0.5107539184552492,2005,8.005321000445289,57,24,41,48.4,37.6,67.2,29.0,0.7931034482758621,0.4122508203948855,0.0,0.0,0.0,False
11.617408626579907,19,14,21,20.6,22.6,19.8,181.0,0.8287292817679558,0.3777904161392974,11.0,0.5454545454545454,0.5222329678670935,2005,6.189522284736044,137,219,165,154.4,208.2,130.0,182.0,0.6593406593406593,0.4752383576372267,4.0,0.0,0.0,True
11.617408626579907,19,14,21,20.6,22.6,19.8,181.0,0.8287292817679558,0.3777904161392974,11.0,0.5454545454545454,0.5222329678670935,2005,10.816582304003376,31,34,31,30.0,31.0,29.2,593.0,0.7099494097807757,0.45416856482383755,38.0,0.5789473684210527,0.5003554924018236,False
11.256826177178791,144,141,139,135.0,148.8,140.2,240.0,0.6375,0.4817267580860201,8.0,0.625,0.5175491695067657,2005,20.01857749401109,216,246,190,183.4,238.0,211.6,417.0,0.7673860911270983,0.423005645418685,35.0,0.7714285714285715,0.4260429614980358,False
11.212056320187923,93,118,88,89.4,104.6,93.8,488.0,0.555327868852459,0.4974393311495426,8.0,0.375,0.5175491695067657,2005,7.836965078199752,172,272,211,207.6,243.6,165.6,434.0,0.663594470046083,0.4730247434478684,8.0,0.125,0.3535533905932738,True
11.212056320187923,93,118,88,89.4,104.6,93.8,488.0,0.555327868852459,0.4974393311495426,8.0,0.375,0.5175491695067657,2005,9.729367981441271,249,189,250,256.8,207.2,250.4,111.0,0.6846846846846847,0.4667485595630884,1.0,0.0,0.0,False
11.126413128539891,82,61,99,107.4,65.4,89.2,559.0,0.47942754919499103,0.5000240438945478,2.0,0.0,0.0,2005,13.239631421158363,99,64,85,86.8,71.6,100.6,633.0,0.7488151658767772,0.4340375854605417,51.0,0.6862745098039216,0.46862334890320484,True
11.025154138065476,62,96,51,44.2,83.0,49.4,141.0,0.624113475177305,0.48607769943554413,1.0,0.0,0.0,2005,9.476921619997661,230,243,209,197.4,219.0,226.0,32.0,0.78125,0.42001344064515445,0.0,0.0,0.0,True
11.025154138065476,62,96,51,44.2,83.0,49.4,141.0,0.624113475177305,0.48607769943554413,1.0,0.0,0.0,2005,16.205503650913837,33,46,38,30.4,46.6,31.2,523.0,0.6367112810707457,0.4814074659604432,20.0,0.5,0.512989176042577,True
10.816582304003376,31,34,31,30.0,31.0,29.2,593.0,0.7099494097807757,0.45416856482383755,38.0,0.5789473684210527,0.5003554924018236,2005,4.539848491032485,106,81,95,94.4,77.2,109.2,295.0,0.5932203389830508,0.4920678313051229,7.0,0.5714285714285714,0.5345224838248488,True
10.666057195962402,237,221,218,201.0,165.8,223.0,115.0,0.5565217391304348,0.4989691891452289,0.0,0.0,0.0,2005,11.256826177178791,144,141,139,135.0,148.8,140.2,240.0,0.6375,0.4817267580860201,8.0,0.625,0.5175491695067657,False
10.412630686272875,21,39,22,16.6,30.0,18.2,172.0,0.6511627906976745,0.47799390390947727,7.0,0.5714285714285714,0.5345224838248488,2005,22.51434815352315,11,10,8,8.0,7.6,10.2,506.0,0.8003952569169961,0.4000988020269484,50.0,0.7,0.4629100498862757,False
9.846552292802274,70,72,73,75.0,73.2,70.8,353.0,0.6147308781869688,0.4873496255065032,7.0,0.42857142857142855,0.5345224838248487,2005,15.687340893480137,3,3,3,2.8,2.0,4.6,623.0,0.7255216693418941,0.44660960288760143,46.0,0.7391304347826086,0.44396108982135163,True
9.846552292802274,70,72,73,75.0,73.2,70.8,353.0,0.6147308781869688,0.4873496255065032,7.0,0.42857142857142855,0.5345224838248487,2005,10.412630686272875,21,39,22,16.6,30.0,18.2,172.0,0.6511627906976745,0.47799390390947727,7.0,0.5714285714285714,0.5345224838248488,False
9.082482866817728,32,22,28,34.0,41.2,35.0,212.0,0.6745283018867925,0.46965981855676237,5.0,0.4,0.5477225575051662,2005,4.354548158677451,105,150,108,92.8,120.4,92.6,174.0,0.5172413793103449,0.5011447926986307,3.0,0.6666666666666666,0.5773502691896258,True
9.057266800242186,360,345,355,347.2,340.4,358.2,471.0,0.5562632696390658,0.49735261551403187,3.0,0.3333333333333333,0.5773502691896258,2005,11.321154084161002,36,40,54,61.4,57.8,42.2,60.0,0.8,0.4033755872716886,3.0,0.6666666666666666,0.5773502691896258,True
8.49945049053684,117,98,106,109.8,114.2,113.4,32.0,0.78125,0.42001344064515445,0.0,0.0,0.0,2005,16.546643915759017,111,97,100,114.0,115.2,118.4,584.0,0.708904109589041,0.4546570506116714,42.0,0.6190476190476191,0.49150743499231975,False
8.448991328820853,114,100,110,103.2,77.6,104.0,210.0,0.6333333333333333,0.48304589153964794,6.0,0.3333333333333333,0.5163977794943223,2005,9.846552292802274,70,72,73,75.0,73.2,70.8,353.0,0.6147308781869688,0.4873496255065032,7.0,0.42857142857142855,0.5345224838248487,False
8.412774828814012,265,304,278,275.0,302.0,262.4,296.0,0.6283783783783784,0.4840563828400663,2.0,0.0,0.0,2005,17.108834272373635,17,37,20,17.2,25.4,17.2,293.0,0.6996587030716723,0.45919064396071047,25.0,0.76,0.43588989435406733,False
8.045618936452463,84,88,89,83.6,104.8,83.0,386.0,0.5492227979274611,0.49821699450016216,4.0,0.5,0.5773502691896257,2005,9.108617063021416,131,58,123,124.6,57.4,136.2,90.0,0.6555555555555556,0.4778489044986781,3.0,0.6666666666666666,0.5773502691896258,False
8.005321000445289,57,24,41,48.4,37.6,67.2,29.0,0.7931034482758621,0.4122508203948855,0.0,0.0,0.0,2005,19.817360162823412,12,15,10,9.8,15.0,11.8,213.0,0.7276995305164319,0.44619234350831133,7.0,0.5714285714285714,0.5345224838248488,False
7.165176691189668,8,9,11,11.0,13.4,7.6,223.0,0.5246636771300448,0.5005148240363231,0.0,0.0,0.0,2005,8.266359581253727,81,75,67,73.6,87.0,88.2,234.0,0.5897435897435898,0.4929345629267955,4.0,0.75,0.5,True
6.722949719106613,127,125,121,122.8,130.6,130.2,115.0,0.5565217391304348,0.4989691891452289,1.0,0.0,0.0,2005,10.412630686272875,21,39,22,16.6,30.0,18.2,172.0,0.6511627906976745,0.47799390390947727,7.0,0.5714285714285714,0.5345224838248488,False
6.383767442320828,138,134,141,140.2,135.6,142.4,377.0,0.6127320954907162,0.48777307120600205,3.0,0.3333333333333333,0.5773502691896258,2005,7.371320682331276,10,16,12,15.0,18.4,9.6,464.0,0.6228448275862069,0.4851973943733268,8.0,0.25,0.4629100498862757,True
6.383767442320828,138,134,141,140.2,135.6,142.4,377.0,0.6127320954907162,0.48777307120600205,3.0,0.3333333333333333,0.5773502691896258,2005,15.868357153727247,23,36,19,28.4,59.4,28.6,349.0,0.7077363896848138,0.4554557896074307,13.0,0.38461538461538464,0.5063696835418333,True
6.383767442320828,138,134,141,140.2,135.6,142.4,377.0,0.6127320954907162,0.48777307120600205,3.0,0.3333333333333333,0.5773502691896258,2005,10.816582304003376,31,34,31,30.0,31.0,29.2,593.0,0.7099494097807757,0.45416856482383755,38.0,0.5789473684210527,0.5003554924018236,True
5.859949430749754,143,164,131,124.4,124.8,138.8,29.0,0.6551724137931034,0.48372528131497444,0.0,0.0,0.0,2005,20.01857749401109,216,246,190,183.4,238.0,211.6,417.0,0.7673860911270983,0.423005645418685,35.0,0.7714285714285715,0.4260429614980358,False
5.226433701474024,16,7,23,25.2,12.8,17.4,116.0,0.5258620689655172,0.501497009337855,0.0,0.0,0.0,2005,8.49945049053684,117,98,106,109.8,114.2,113.4,32.0,0.78125,0.42001344064515445,0.0,0.0,0.0,False
5.066123005277824,294,308,305,295.6,286.8,290.2,304.0,0.5230263157894737,0.5002930355475728,0.0,0.0,0.0,2005,10.412630686272875,21,39,22,16.6,30.0,18.2,172.0,0.6511627906976745,0.47799390390947727,7.0,0.5714285714285714,0.5345224838248488,False
2.3186473359897835,275,249,279,277.2,265.0,279.0,213.0,0.4131455399061033,0.4935584712749624,0.0,0.0,0.0,2005,16.546643915759017,111,97,100,114.0,115.2,118.4,584.0,0.708904109589041,0.4546570506116714,42.0,0.6190476190476191,0.49150743499231975,False
1.9846010530560063,139,140,137,140.0,135.8,139.4,27.0,0.6296296296296297,0.49210287762341137,0.0,0.0,0.0,2005,15.868357153727247,23,36,19,28.4,59.4,28.6,349.0,0.7077363896848138,0.4554557896074307,13.0,0.38461538461538464,0.5063696835418333,False
1.8404529883378868,167,137,184,183.0,152.2,166.2,124.0,0.3629032258064516,0.4827879303385354,0.0,0.0,0.0,2005,15.386346410857227,20,17,17,22.4,21.4,22.0,419.0,0.7398568019093079,0.43923702718250085,34.0,0.7058823529411765,0.4624972900628803,False
1.7398792712134972,59,99,70,69.2,90.8,56.2,335.0,0.5283582089552239,0.4999419038551534,3.0,0.0,0.0,2005,15.687340893480137,3,3,3,2.8,2.0,4.6,623.0,0.7255216693418941,0.44660960288760143,46.0,0.7391304347826086,0.44396108982135163,False
0.9864603023127105,300,287,324,327.2,283.2,305.6,582.0,0.5481099656357389,0.4981081609833439,3.0,0.0,0.0,2005,19.817360162823412,12,15,10,9.8,15.0,11.8,213.0,0.7276995305164319,0.44619234350831133,7.0,0.5714285714285714,0.5345224838248488,False
-0.2730696262171306,290,306,299,308.0,304.2,300.8,144.0,0.5277777777777778,0.5009703094707819,0.0,0.0,0.0,2005,17.78482437487056,9,11,9,12.4,8.8,11.0,630.0,0.8206349206349206,0.38396257524915767,80.0,0.8,0.40252368434130215,False
-0.33303479624064436,205,135,159,154.0,145.2,203.8,28.0,0.5714285714285714,0.5039526306789697,0.0,0.0,0.0,2005,15.109147714653629,63,87,59,59.4,87.2,61.4,264.0,0.5492424242424242,0.49851432693847625,2.0,0.0,0.0,False
-1.0352520554333111,342,316,336,343.2,330.8,346.4,161.0,0.5093167701863354,0.5014729855929462,0.0,0.0,0.0,2005,-1.5296133067721431,133,127,133,137.4,121.8,137.8,166.0,0.4578313253012048,0.49972610241713494,0.0,0.0,0.0,False
-1.5296133067721431,133,127,133,137.4,121.8,137.8,166.0,0.4578313253012048,0.49972610241713494,0.0,0.0,0.0,2005,22.51434815352315,11,10,8,8.0,7.6,10.2,506.0,0.8003952569169961,0.4000988020269484,50.0,0.7,0.4629100498862757,False
