TeamID,OppID,Season,win,rating_diff,EBP_latest_diff,NOL_latest_diff,POM_latest_diff,POM_rolling_diff,NOL_rolling_diff,EBP_rolling_diff,count_reg_diff,mean_reg_diff,std_reg_diff,count_post_diff,mean_post_diff,std_post_diff,margin_mean_diff,margin_quant25_diff,margin_quant75_diff,FGM_mean_diff_diff,FGM_quant25_diff_diff,FGM_quant75_diff_diff,FGA_mean_diff_diff,FGA_quant25_diff_diff,FGA_quant75_diff_diff,FGM3_mean_diff_diff,FGM3_quant25_diff_diff,FGM3_quant75_diff_diff,FGA3_mean_diff_diff,FGA3_quant25_diff_diff,FGA3_quant75_diff_diff,FTM_mean_diff_diff,FTM_quant25_diff_diff,FTM_quant75_diff_diff,FTA_mean_diff_diff,FTA_quant25_diff_diff,FTA_quant75_diff_diff,OR_mean_diff_diff,OR_quant25_diff_diff,OR_quant75_diff_diff,DR_mean_diff_diff,DR_quant25_diff_diff,DR_quant75_diff_diff,Ast_mean_diff_diff,Ast_quant25_diff_diff,Ast_quant75_diff_diff,TO_mean_diff_diff,TO_quant25_diff_diff,TO_quant75_diff_diff,Stl_mean_diff_diff,Stl_quant25_diff_diff,Stl_quant75_diff_diff,Blk_mean_diff_diff,Blk_quant25_diff_diff,Blk_quant75_diff_diff,PF_mean_diff_diff,PF_quant25_diff_diff,PF_quant75_diff_diff
1242,1131,2011,True,18.44348644678648,-272,-270,-282,-287.4,-286.8,-278.59999999999997,476.0,0.13932684781393267,-0.05632032233510126,36.0,0.6944444444444444,0.4671765921511567,15.176470588235295,8.5,16.75,7.382352941176471,5.0,8.0,2.764705882352942,6.75,0.5,0.7941176470588234,2.25,0.5,-0.735294117647058,2.0,1.0,-0.382352941176471,-1.25,-1.0,1.6176470588235254,0.75,3.5,1.7058823529411757,2.75,3.5,5.264705882352942,6.25,5.25,8.676470588235295,7.25,8.0,-1.5294117647058822,0.0,-2.0,1.4411764705882355,0.75,2.0,1.2058823529411766,1.0,3.5,-1.588235294117645,-0.75,-3.5
1338,1421,2011,True,15.415576356730902,-104,-90,-99,-95.4,-47.400000000000006,-100.99999999999999,-150.0,0.35410312273057365,-0.09353226183436775,15.0,0.08823529411764708,-0.19980712499065523,10.09375,7.75,6.5,2.820043103448274,0.0,4.25,0.45905172413793593,-5.25,2.25,1.5387931034482758,2.0,1.0,1.1271551724137918,3.5,1.75,2.9148706896551744,4.0,2.75,4.880387931034484,11.0,2.25,5.373922413793103,6.0,7.75,7.411637931034484,8.0,7.75,4.167025862068966,0.5,3.25,2.4127155172413772,3.0,2.75,-1.3663793103448265,-2.0,0.0,-1.2704741379310347,-2.0,0.0,-1.5915948275862064,-4.0,0.0
1338,1139,2011,False,8.95321305007391,-37,-51,-4,8.600000000000001,-15.600000000000009,-26.0,130.0,-0.035921568627450995,0.02833292713903357,8.0,-0.07843137254901955,0.007299656195892346,5.609879032258065,5.75,4.0,2.2449596774193523,1.0,3.25,-2.695564516129032,-1.25,-5.75,-1.133064516129032,-0.5,-1.0,-4.175403225806452,-0.5,-4.25,2.253024193548386,2.5,1.75,5.44657258064516,7.5,3.75,1.944556451612904,1.5,2.25,5.26814516129032,4.0,5.75,3.912298387096774,1.0,4.25,1.6340725806451601,2.5,0.75,-0.641129032258065,1.0,-1.5,0.6360887096774195,0.5,0.5,-1.765120967741936,-3.5,-0.5
1196,1139,2011,False,2.449983759201663,-48,-73,-31,-23.199999999999996,-51.2,-41.6,392.0,-0.13180657640232107,0.08324607077230922,21.0,0.06666666666666665,-0.05022355489119629,1.0009775171065494,4.0,-2.5,0.05083088954056336,0.0,2.0,-2.8944281524926723,1.0,-5.0,-0.7126099706744871,-0.5,0.0,-1.9462365591397877,0.0,-2.0,1.6119257086999017,1.5,1.0,4.623655913978496,3.5,4.5,0.9227761485826012,-0.5,2.5,1.9745845552297148,1.0,1.0,0.40566959921798507,-0.5,3.0,1.169110459433039,3.5,0.0,-0.7888563049853374,-1.0,-2.5,1.6578690127077227,2.5,1.5,-3.4535679374389066,-3.5,-3.5
1400,1112,2011,False,6.286789731469607,23,34,32,26.2,29.400000000000002,20.8,504.0,-0.028143846325664468,0.011085845984964537,27.0,-0.08648648648648649,-0.009686069784790585,4.470588235294118,1.75,3.0,3.4411764705882355,2.0,4.75,1.823529411764703,1.25,4.75,-1.9705882352941178,-2.75,-2.25,-3.7352941176470598,-3.75,-0.25,-0.4411764705882355,-1.0,0.5,3.5588235294117645,1.75,7.75,1.6176470588235308,1.0,2.0,1.058823529411768,-0.25,0.25,3.3235294117647065,4.0,4.0,-1.3529411764705888,0.0,-2.75,1.5882352941176467,2.25,1.25,2.5294117647058827,0.75,3.75,-2.4117647058823515,-2.75,-2.5
1163,1112,2011,True,1.091903499912151,-1,-5,-1,-1.4000000000000004,-6.800000000000001,1.3999999999999995,592.0,0.01760851760851767,-0.009190825602531871,48.0,0.12413793103448278,-0.06554659821739345,-2.030252100840336,-2.0,-1.5,0.9798319327731129,-0.25,1.75,1.1924369747899135,-0.25,2.75,-3.8386554621848745,-4.75,-4.25,-5.2563025210084025,-8.25,-3.75,-0.1512605042016819,-1.0,2.5,0.469747899159664,-1.0,3.75,0.5268907563025209,-2.0,2.5,-0.352941176470587,-1.5,-0.25,-0.34117647058823586,-2.0,1.25,-0.5764705882352956,0.0,-1.0,1.3983193277310928,2.0,2.0,2.387394957983194,1.25,2.25,-1.4773109243697498,-1.75,-1.5
1272,1112,2011,False,-5.8737942450174705,73,41,73,72.2,45.2,75.39999999999999,-156.0,0.020065520065520093,-0.007297938777791724,-10.0,-0.6,-0.5163977794943223,-5.117647058823529,-4.0,-7.5,1.058823529411768,0.75,1.75,1.235294117647058,2.75,1.0,-3.2352941176470598,-3.75,-3.0,-3.3529411764705888,-4.0,-2.5,-4.000000000000002,-4.25,-4.0,-3.235294117647058,-7.75,-1.0,-1.3235294117647065,0.0,0.0,-1.852941176470587,-1.0,-3.0,0.735294117647058,-1.0,0.75,0.26470588235294024,1.0,0.75,2.0882352941176467,3.25,2.0,1.7941176470588238,1.75,1.75,2.4117647058823515,3.25,0.5
1246,1343,2011,True,11.290840272665251,-31,-18,-47,-43.199999999999996,-26.800000000000004,-29.799999999999997,478.0,0.2300556586270872,-0.08260732583734226,40.0,0.7,0.4640954808922571,7.00909090909091,0.0,12.25,2.3545454545454554,1.25,1.25,0.8818181818181827,0.0,0.75,0.23939393939393838,2.0,-1.0,-0.7878787878787854,-1.25,-3.5,2.0606060606060606,2.75,0.0,3.121212121212121,3.0,5.0,-0.054545454545454675,-0.75,-2.25,0.5303030303030276,-1.75,0.5,-0.5606060606060623,-1.25,-1.0,-1.9727272727272744,1.0,-3.0,0.12727272727272698,0.75,1.25,2.3666666666666663,2.0,1.25,-2.206060606060607,-2.0,-1.0
1246,1326,2011,True,-3.2432402709360453,-41,-56,-45,-40.0,-60.4,-40.6,240.0,0.002521698334506217,-0.0019021088325548718,18.0,0.0636363636363636,-0.02827048302507368,-4.688948306595366,-4.25,1.25,-0.6140819964349369,-0.25,-3.0,-2.024064171122994,0.0,-5.75,0.5178253119429579,2.0,-0.75,1.888591800356508,3.25,0.25,-3.978609625668451,-2.5,-10.25,-6.094474153297687,-3.25,-8.75,-1.5427807486631,0.25,-3.0,0.9616755793226375,0.0,0.25,-2.4233511586452767,-1.0,-4.0,3.2468805704099815,2.5,4.25,-2.811942959001783,-1.75,-3.0,2.4313725490196076,1.25,2.75,2.217468805704101,2.0,4.75
1206,1326,2011,False,-7.536155518401616,46,20,36,34.6,17.200000000000003,44.800000000000004,363.0,-0.1878970852126679,0.07354985889976634,-14.0,-0.13636363636363635,0.04215651990751801,-5.452205882352942,-0.25,-2.25,-0.891544117647058,1.75,-2.25,-1.799632352941174,-1.25,-1.75,0.06801470588235237,0.0,1.0,-0.1360294117647065,-1.5,2.0,-3.7371323529411775,-3.5,-5.75,-5.788602941176473,-4.25,-7.0,-2.5882352941176467,-1.0,-2.75,0.07720588235294201,0.0,0.0,-0.9669117647058822,0.0,-2.25,2.1654411764705888,0.5,4.0,-1.7683823529411766,-2.0,-2.0,-0.17279411764705888,0.25,1.75,2.0422794117647065,1.0,3.5
