TeamID,OppID,Season,win,rating_diff,EBP_latest_diff,NOL_latest_diff,POM_latest_diff,POM_rolling_diff,NOL_rolling_diff,EBP_rolling_diff,count_reg_diff,mean_reg_diff,std_reg_diff,count_post_diff,mean_post_diff,std_post_diff,margin_mean_diff,margin_quant25_diff,margin_quant75_diff,FGM_mean_diff_diff,FGM_quant25_diff_diff,FGM_quant75_diff_diff,FGA_mean_diff_diff,FGA_quant25_diff_diff,FGA_quant75_diff_diff,FGM3_mean_diff_diff,FGM3_quant25_diff_diff,FGM3_quant75_diff_diff,FGA3_mean_diff_diff,FGA3_quant25_diff_diff,FGA3_quant75_diff_diff,FTM_mean_diff_diff,FTM_quant25_diff_diff,FTM_quant75_diff_diff,FTA_mean_diff_diff,FTA_quant25_diff_diff,FTA_quant75_diff_diff,OR_mean_diff_diff,OR_quant25_diff_diff,OR_quant75_diff_diff,DR_mean_diff_diff,DR_quant25_diff_diff,DR_quant75_diff_diff,Ast_mean_diff_diff,Ast_quant25_diff_diff,Ast_quant75_diff_diff,TO_mean_diff_diff,TO_quant25_diff_diff,TO_quant75_diff_diff,Stl_mean_diff_diff,Stl_quant25_diff_diff,Stl_quant75_diff_diff,Blk_mean_diff_diff,Blk_quant25_diff_diff,Blk_quant75_diff_diff,PF_mean_diff_diff,PF_quant25_diff_diff,PF_quant75_diff_diff
1242,1181,2003,True,6.179431494447195,6,-5,6,2.5999999999999996,-3.000000000000001,4.800000000000001,-121.0,-0.013292844314207408,0.010722259874712314,-30.0,-0.11507936507936511,0.06935134128987008,3.4000000000000004,-3.5,8.0,3.333333333333332,0.25,2.25,-1.4000000000000057,0.75,-3.75,-4.233333333333333,-3.0,-5.0,-10.333333333333334,-11.25,-10.25,0.9666666666666686,0.5,4.0,2.766666666666664,-0.5,4.25,1.1999999999999993,1.0,1.75,3.93333333333333,7.0,2.75,3.333333333333334,2.75,1.75,1.3999999999999986,-1.0,5.5,1.2333333333333334,0.0,2.5,-0.5333333333333341,0.75,-0.25,-1.3666666666666671,-1.0,-1.5
1141,1181,2003,False,-7.139133552523851,271,157,256,249.6,161.2,265.8,-408.0,-0.39991197183098587,0.1092656507532343,-72.0,-0.8055555555555556,-0.3985497968034626,-5.463218390804597,-5.0,-2.0,-2.0241379310344847,-4.0,-1.0,-8.408045977011497,-3.25,-13.0,-0.5379310344827584,-1.0,-1.0,-2.098850574712646,-4.0,0.75,-0.8770114942528728,1.0,0.0,-2.8931034482758626,-3.75,-4.0,-3.2218390804597714,-0.25,-6.0,3.912643678160915,4.0,5.75,2.3275862068965534,4.75,0.75,5.972413793103447,4.0,8.75,-3.4114942528735632,-3.0,-6.0,0.48390804597701065,0.75,2.75,1.2091954022988496,-2.0,3.75
1242,1112,2003,True,1.310308356966793,11,-2,11,10.8,-3.000000000000001,12.600000000000001,-110.0,0.010036991071536105,-0.00746149000328028,-7.0,0.0374149659863946,-0.013027668495337708,0.0023809523809532607,-4.5,5.5,1.6690476190476176,0.5,1.5,0.7309523809523881,2.75,1.5,-2.5476190476190483,-1.25,-2.25,-4.307142857142857,-7.25,-3.0,-0.788095238095238,-2.5,2.25,1.5809523809523807,-1.75,5.5,0.6952380952380963,-1.75,4.0,0.04285714285714093,2.75,-1.75,2.654761904761905,1.0,1.0,-0.3285714285714292,0.0,-1.25,0.8000000000000007,0.0,3.25,-1.3214285714285716,-1.0,-1.0,1.0214285714285722,0.75,-0.25
1323,1112,2003,False,-4.6244794040659585,147,166,132,150.0,191.39999999999998,159.60000000000002,-326.0,-0.12866546977857574,0.06860683400074596,-43.0,-0.31972789115646255,0.03546897290565193,-6.061059907834101,-10.5,-1.5,-3.5126728110599075,-2.25,-3.75,-5.132488479262669,0.25,-7.75,1.3502304147465445,1.75,2.25,4.667050691244238,0.5,7.5,-0.3859447004608292,-1.5,1.75,-1.1889400921658968,-1.0,-1.25,-4.361751152073733,-4.0,-2.25,-2.292626728110598,-1.25,-2.75,-0.5011520737327206,-1.0,-1.5,1.7811059907834093,3.0,-1.0,-1.596774193548387,-2.0,-1.25,-0.6923963133640556,-2.0,0.0,1.095622119815669,-0.75,0.0
1211,1112,2003,False,-7.990716269537806,15,6,17,16.400000000000002,13.8,16.6,-434.0,0.0014158310344324354,0.00024301589874514695,-42.0,-0.08163265306122447,0.053593677236178416,-6.0933179723502295,-7.0,-4.5,-1.8029953917050676,-2.75,0.75,-1.8421658986175018,5.25,-3.75,-1.0046082949308754,-0.75,0.25,-1.074884792626726,-1.0,0.5,-1.482718894009217,-2.5,0.75,-1.3824884792626726,-4.5,0.75,-0.23271889400921708,-1.0,1.25,-0.03456221198156584,0.25,-0.25,-0.17857142857142883,0.0,-0.5,1.7488479262672811,3.5,0.0,-2.596774193548386,-2.0,-2.25,-0.40207373271889413,-1.0,1.0,2.192396313364057,1.75,2.5
1112,1436,2003,True,15.418452430950033,-78,-53,-95,-103.2,-56.60000000000001,-86.0,58.0,0.35044235688612413,-0.09363091436419219,49.0,0.6530612244897959,0.4809288065886704,10.30911330049261,11.0,5.5,1.8953201970443345,5.75,-0.25,0.24261083743841994,1.25,-0.25,2.5073891625615765,1.25,3.25,6.072660098522167,11.0,2.0,4.011083743842363,6.0,1.75,3.4926108374384217,5.0,3.75,-1.3078817733990142,-1.0,-1.25,0.49507389162561566,-3.75,2.75,1.2475369458128078,1.0,3.0,-3.14039408866995,-3.0,-1.0,2.7413793103448274,3.0,2.25,2.5110837438423648,1.0,2.0,-2.2869458128078843,-2.75,-2.0
1246,1266,2003,False,3.9790657113479924,7,12,4,10.2,14.999999999999998,9.0,242.0,0.046234792752898546,-0.02139721226236657,27.0,0.7142857142857143,0.46004370622823615,2.7232142857142865,3.0,-0.75,2.0758928571428577,-1.0,2.5,5.053571428571431,1.75,6.5,1.0535714285714288,-2.0,2.0,4.21875,3.0,5.5,-2.482142857142856,1.25,-5.75,-1.7455357142857153,-0.5,-3.25,1.2589285714285712,-1.75,0.5,-1.3125,-4.0,2.25,2.0803571428571406,1.5,2.5,-3.477678571428571,-2.0,-4.25,2.0892857142857144,2.0,1.0,0.3839285714285716,0.0,-0.75,1.0446428571428577,1.75,0.5
1338,1266,2003,False,3.7181389745158278,23,35,41,49.2,51.4,29.200000000000003,122.0,-0.06433501412580911,0.01826499702849621,3.0,0.5,0.5773502691896257,5.052380952380954,2.25,4.0,3.00714285714286,2.0,2.75,2.5619047619047635,1.75,4.5,2.0619047619047617,-0.75,4.0,5.583333333333332,5.5,5.5,-3.023809523809522,0.75,-5.75,-0.06428571428571317,-0.5,2.25,0.5714285714285712,-3.75,2.25,0.13333333333333286,-4.25,3.25,3.3095238095238066,2.5,2.75,-2.1380952380952394,-2.75,-3.25,2.397619047619047,1.0,1.0,-0.34523809523809534,-2.0,-1.0,0.04047619047618767,0.0,-2.0
1338,1447,2003,True,14.19840952128357,-246,-259,-252,-240.20000000000002,-240.8,-235.60000000000002,125.0,0.03193129266681349,-0.007333663235420951,4.0,0.5,0.5773502691896257,11.669892473118281,13.0,10.75,5.561290322580646,3.0,7.75,-0.28602150537634685,-0.25,-0.25,0.23010752688171987,-0.75,0.25,-1.6666666666666679,0.25,-3.5,0.31720430107526987,2.5,-1.0,2.49677419354839,2.0,4.0,-0.06451612903225801,-2.75,1.0,4.633333333333333,2.0,5.0,4.569892473118278,3.25,5.5,-0.5827956989247323,-2.75,-2.0,1.9010752688172028,1.5,2.0,0.6397849462365586,-1.0,-0.25,-0.8408602150537696,-1.0,-2.25
1338,1231,2003,True,9.939092500158186,-74,-55,-51,-36.800000000000004,-17.200000000000003,-62.0,144.0,-0.02070028628055487,0.003638703703541246,-3.0,-0.2142857142857143,0.08940023271535907,12.235416666666667,14.0,8.75,7.243750000000002,5.75,6.0,4.039583333333333,5.25,4.75,-1.6791666666666671,-0.75,-1.75,-4.916666666666668,-1.75,-6.0,-0.5729166666666661,1.75,-2.0,0.9625000000000021,0.0,4.75,1.90625,1.5,3.0,4.164583333333333,3.25,4.25,4.822916666666666,5.25,3.0,-2.066666666666668,-2.75,-4.75,3.8395833333333327,1.0,4.0,-0.979166666666667,-1.0,-3.25,0.027083333333330017,0.0,-0.5
